batch_id,sample_index,backend,job_id,shots,true_label,ideal_probability,hardware_probability,probability_shift,absolute_probability_shift,ideal_prediction,hardware_prediction,prediction_changed,hardware_correct,class_1_counts,counts
4,150,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.462890625,0.4375,-0.025390625,0.025390625,0,0,False,True,448,"{'0000': 103, '0001': 25, '0010': 63, '0011': 85, '0100': 6, '0101': 114, '0110': 49, '0111': 5, '1000': 81, '1001': 8, '1010': 9, '1011': 61, '1100': 81, '1101': 96, '1110': 184, '1111': 54}"
4,151,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.0126953125,0.0537109375,0.041015625,0.041015625,0,0,False,True,55,"{'0000': 49, '0001': 4, '0010': 54, '0011': 2, '0100': 116, '0101': 3, '0110': 40, '0111': 5, '1000': 163, '1001': 7, '1010': 48, '1011': 9, '1100': 453, '1101': 6, '1110': 46, '1111': 19}"
4,152,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9873046875,0.9228515625,-0.064453125,0.064453125,1,1,False,True,945,"{'0000': 6, '0001': 36, '0010': 9, '0011': 23, '0100': 12, '0101': 353, '0110': 19, '0111': 59, '1000': 8, '1001': 314, '1010': 11, '1011': 31, '1100': 11, '1101': 102, '1110': 3, '1111': 27}"
4,153,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.5341796875,0.5009765625,-0.033203125,0.033203125,1,1,False,True,513,"{'0000': 24, '0001': 17, '0010': 74, '0011': 114, '0100': 31, '0101': 153, '0110': 41, '0111': 22, '1000': 27, '1001': 110, '1010': 95, '1011': 21, '1100': 186, '1101': 62, '1110': 33, '1111': 14}"
4,154,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.3583984375,0.376953125,0.0185546875,0.0185546875,0,0,False,False,386,"{'0000': 73, '0001': 56, '0010': 26, '0011': 65, '0100': 51, '0101': 119, '0110': 28, '0111': 14, '1000': 27, '1001': 46, '1010': 191, '1011': 41, '1100': 169, '1101': 17, '1110': 73, '1111': 28}"
4,155,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.1962890625,0.23046875,0.0341796875,0.0341796875,0,0,False,True,236,"{'0000': 62, '0001': 56, '0010': 94, '0011': 14, '0100': 244, '0101': 23, '0110': 30, '0111': 52, '1000': 15, '1001': 22, '1010': 126, '1011': 27, '1100': 102, '1101': 3, '1110': 115, '1111': 39}"
4,156,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9013671875,0.8564453125,-0.044921875,0.044921875,1,1,False,True,877,"{'0000': 13, '0001': 171, '0010': 18, '0011': 47, '0100': 6, '0101': 27, '0110': 13, '0111': 13, '1000': 19, '1001': 430, '1010': 46, '1011': 37, '1100': 10, '1101': 102, '1110': 22, '1111': 50}"
4,157,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.974609375,0.9326171875,-0.0419921875,0.0419921875,1,1,False,True,955,"{'0000': 6, '0001': 53, '0010': 13, '0011': 31, '0100': 3, '0101': 114, '0110': 13, '0111': 13, '1000': 12, '1001': 468, '1010': 9, '1011': 22, '1100': 9, '1101': 214, '1110': 4, '1111': 40}"
4,158,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.0029296875,0.03125,0.0283203125,0.0283203125,0,0,False,True,32,"{'0000': 492, '0001': 6, '0010': 48, '0011': 7, '0100': 49, '0101': 4, '0110': 23, '0111': 1, '1000': 193, '1001': 1, '1010': 43, '1011': 7, '1100': 119, '1101': 3, '1110': 25, '1111': 3}"
4,159,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.052734375,0.0712890625,0.0185546875,0.0185546875,0,0,False,True,73,"{'0000': 351, '0001': 4, '0010': 30, '0011': 45, '0100': 69, '0101': 8, '0110': 18, '0111': 3, '1000': 153, '1001': 1, '1010': 29, '1011': 2, '1100': 275, '1101': 8, '1110': 26, '1111': 2}"
4,160,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.6591796875,0.6630859375,0.00390625,0.00390625,1,1,False,True,679,"{'0000': 44, '0001': 24, '0010': 37, '0011': 103, '0100': 18, '0101': 329, '0110': 46, '0111': 14, '1000': 20, '1001': 33, '1010': 40, '1011': 25, '1100': 49, '1101': 64, '1110': 91, '1111': 87}"
4,161,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.958984375,0.8916015625,-0.0673828125,0.0673828125,1,1,False,True,913,"{'0000': 8, '0001': 281, '0010': 19, '0011': 27, '0100': 13, '0101': 140, '0110': 8, '0111': 13, '1000': 12, '1001': 323, '1010': 25, '1011': 10, '1100': 10, '1101': 69, '1110': 16, '1111': 50}"
4,162,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.8505859375,0.78125,-0.0693359375,0.0693359375,1,1,False,True,800,"{'0000': 18, '0001': 128, '0010': 62, '0011': 17, '0100': 23, '0101': 77, '0110': 23, '0111': 23, '1000': 31, '1001': 177, '1010': 5, '1011': 59, '1100': 32, '1101': 311, '1110': 30, '1111': 8}"
4,163,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.3759765625,0.427734375,0.0517578125,0.0517578125,0,0,False,True,438,"{'0000': 23, '0001': 80, '0010': 144, '0011': 13, '0100': 81, '0101': 63, '0110': 20, '0111': 89, '1000': 35, '1001': 85, '1010': 110, '1011': 43, '1100': 139, '1101': 42, '1110': 34, '1111': 23}"
4,164,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9208984375,0.880859375,-0.0400390625,0.0400390625,1,1,False,True,902,"{'0000': 15, '0001': 178, '0010': 30, '0011': 39, '0100': 6, '0101': 100, '0110': 9, '0111': 24, '1000': 13, '1001': 370, '1010': 22, '1011': 60, '1100': 11, '1101': 79, '1110': 16, '1111': 52}"
4,165,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.8232421875,0.7744140625,-0.048828125,0.048828125,1,1,False,True,793,"{'0000': 25, '0001': 223, '0010': 54, '0011': 21, '0100': 12, '0101': 62, '0110': 10, '0111': 28, '1000': 13, '1001': 322, '1010': 79, '1011': 45, '1100': 19, '1101': 59, '1110': 19, '1111': 33}"
4,166,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9951171875,0.943359375,-0.0517578125,0.0517578125,1,1,False,True,966,"{'0000': 10, '0001': 439, '0010': 6, '0011': 24, '0100': 6, '0101': 53, '0110': 8, '0111': 8, '1000': 12, '1001': 287, '1010': 8, '1011': 24, '1100': 4, '1101': 108, '1110': 4, '1111': 23}"
4,167,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.677734375,0.6337890625,-0.0439453125,0.0439453125,1,1,False,False,649,"{'0000': 17, '0001': 68, '0010': 85, '0011': 65, '0100': 29, '0101': 177, '0110': 22, '0111': 29, '1000': 23, '1001': 174, '1010': 83, '1011': 16, '1100': 80, '1101': 112, '1110': 36, '1111': 8}"
4,168,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.28515625,0.2607421875,-0.0244140625,0.0244140625,0,0,False,True,267,"{'0000': 163, '0001': 24, '0010': 34, '0011': 39, '0100': 56, '0101': 80, '0110': 29, '0111': 12, '1000': 18, '1001': 32, '1010': 176, '1011': 47, '1100': 192, '1101': 5, '1110': 89, '1111': 28}"
4,169,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.0126953125,0.03515625,0.0224609375,0.0224609375,0,0,False,True,36,"{'0000': 344, '0001': 9, '0010': 18, '0011': 2, '0100': 128, '0101': 1, '0110': 26, '0111': 2, '1000': 68, '1001': 2, '1010': 73, '1011': 4, '1100': 292, '1101': 6, '1110': 39, '1111': 10}"
4,170,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.58203125,0.5712890625,-0.0107421875,0.0107421875,1,1,False,False,585,"{'0000': 55, '0001': 31, '0010': 55, '0011': 136, '0100': 14, '0101': 220, '0110': 87, '0111': 4, '1000': 62, '1001': 8, '1010': 12, '1011': 12, '1100': 60, '1101': 139, '1110': 94, '1111': 35}"
4,171,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.3125,0.3330078125,0.0205078125,0.0205078125,0,0,False,True,341,"{'0000': 131, '0001': 29, '0010': 108, '0011': 32, '0100': 66, '0101': 71, '0110': 15, '0111': 30, '1000': 37, '1001': 31, '1010': 68, '1011': 107, '1100': 130, '1101': 32, '1110': 128, '1111': 9}"
4,172,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.7783203125,0.759765625,-0.0185546875,0.0185546875,1,1,False,True,778,"{'0000': 26, '0001': 96, '0010': 22, '0011': 68, '0100': 29, '0101': 465, '0110': 68, '0111': 20, '1000': 12, '1001': 16, '1010': 22, '1011': 14, '1100': 16, '1101': 25, '1110': 51, '1111': 74}"
4,173,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.146484375,0.154296875,0.0078125,0.0078125,0,0,False,True,158,"{'0000': 303, '0001': 10, '0010': 54, '0011': 32, '0100': 39, '0101': 23, '0110': 19, '0111': 11, '1000': 82, '1001': 13, '1010': 46, '1011': 44, '1100': 280, '1101': 15, '1110': 43, '1111': 10}"
4,174,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9443359375,0.896484375,-0.0478515625,0.0478515625,1,1,False,True,918,"{'0000': 4, '0001': 117, '0010': 22, '0011': 48, '0100': 6, '0101': 103, '0110': 15, '0111': 55, '1000': 10, '1001': 71, '1010': 4, '1011': 17, '1100': 20, '1101': 493, '1110': 25, '1111': 14}"
4,175,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.955078125,0.8974609375,-0.0576171875,0.0576171875,1,1,False,True,919,"{'0000': 13, '0001': 64, '0010': 7, '0011': 28, '0100': 17, '0101': 528, '0110': 19, '0111': 28, '1000': 1, '1001': 28, '1010': 25, '1011': 33, '1100': 9, '1101': 139, '1110': 14, '1111': 71}"
4,176,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.8291015625,0.787109375,-0.0419921875,0.0419921875,1,1,False,False,806,"{'0000': 8, '0001': 368, '0010': 62, '0011': 16, '0100': 36, '0101': 152, '0110': 12, '0111': 30, '1000': 11, '1001': 78, '1010': 36, '1011': 29, '1100': 10, '1101': 89, '1110': 43, '1111': 44}"
4,177,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.2197265625,0.2646484375,0.044921875,0.044921875,0,0,False,True,271,"{'0000': 205, '0001': 20, '0010': 42, '0011': 79, '0100': 65, '0101': 62, '0110': 66, '0111': 16, '1000': 20, '1001': 5, '1010': 113, '1011': 71, '1100': 85, '1101': 5, '1110': 157, '1111': 13}"
4,178,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.3408203125,0.30078125,-0.0400390625,0.0400390625,0,0,False,True,308,"{'0000': 249, '0001': 25, '0010': 57, '0011': 87, '0100': 27, '0101': 83, '0110': 97, '0111': 11, '1000': 42, '1001': 4, '1010': 20, '1011': 50, '1100': 42, '1101': 16, '1110': 182, '1111': 32}"
4,179,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.974609375,0.9267578125,-0.0478515625,0.0478515625,1,1,False,True,949,"{'0000': 12, '0001': 505, '0010': 23, '0011': 17, '0100': 7, '0101': 58, '0110': 3, '0111': 50, '1000': 12, '1001': 119, '1010': 3, '1011': 13, '1100': 2, '1101': 162, '1110': 13, '1111': 25}"
4,180,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9619140625,0.8876953125,-0.07421875,0.07421875,1,1,False,True,909,"{'0000': 4, '0001': 47, '0010': 17, '0011': 65, '0100': 13, '0101': 340, '0110': 20, '0111': 55, '1000': 18, '1001': 258, '1010': 21, '1011': 26, '1100': 7, '1101': 74, '1110': 15, '1111': 44}"
4,181,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.123046875,0.1591796875,0.0361328125,0.0361328125,0,0,False,True,163,"{'0000': 242, '0001': 8, '0010': 64, '0011': 21, '0100': 79, '0101': 22, '0110': 16, '0111': 29, '1000': 52, '1001': 20, '1010': 75, '1011': 43, '1100': 273, '1101': 10, '1110': 60, '1111': 10}"
4,182,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.9404296875,0.8896484375,-0.05078125,0.05078125,1,1,False,True,911,"{'0000': 19, '0001': 147, '0010': 9, '0011': 21, '0100': 8, '0101': 314, '0110': 11, '0111': 10, '1000': 18, '1001': 335, '1010': 26, '1011': 32, '1100': 11, '1101': 34, '1110': 11, '1111': 18}"
4,183,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.12109375,0.12890625,0.0078125,0.0078125,0,0,False,True,132,"{'0000': 297, '0001': 2, '0010': 66, '0011': 14, '0100': 79, '0101': 18, '0110': 19, '0111': 24, '1000': 91, '1001': 14, '1010': 53, '1011': 39, '1100': 220, '1101': 13, '1110': 67, '1111': 8}"
4,184,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.8955078125,0.837890625,-0.0576171875,0.0576171875,1,1,False,True,858,"{'0000': 12, '0001': 316, '0010': 56, '0011': 20, '0100': 18, '0101': 54, '0110': 14, '0111': 25, '1000': 24, '1001': 263, '1010': 20, '1011': 13, '1100': 13, '1101': 162, '1110': 9, '1111': 5}"
4,185,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.7158203125,0.7197265625,0.00390625,0.00390625,1,1,False,True,737,"{'0000': 29, '0001': 91, '0010': 42, '0011': 74, '0100': 16, '0101': 299, '0110': 51, '0111': 10, '1000': 15, '1001': 34, '1010': 16, '1011': 12, '1100': 26, '1101': 168, '1110': 92, '1111': 49}"
4,186,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.962890625,0.9052734375,-0.0576171875,0.0576171875,1,1,False,True,927,"{'0000': 10, '0001': 41, '0010': 12, '0011': 10, '0100': 9, '0101': 217, '0110': 11, '0111': 67, '1000': 11, '1001': 240, '1010': 8, '1011': 30, '1100': 21, '1101': 308, '1110': 15, '1111': 14}"
4,187,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.787109375,0.79296875,0.005859375,0.005859375,1,1,False,True,812,"{'0000': 10, '0001': 109, '0010': 25, '0011': 66, '0100': 17, '0101': 353, '0110': 28, '0111': 7, '1000': 7, '1001': 140, '1010': 70, '1011': 11, '1100': 22, '1101': 34, '1110': 33, '1111': 92}"
4,188,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.91015625,0.8369140625,-0.0732421875,0.0732421875,1,1,False,True,857,"{'0000': 4, '0001': 21, '0010': 10, '0011': 94, '0100': 11, '0101': 334, '0110': 61, '0111': 28, '1000': 8, '1001': 196, '1010': 42, '1011': 17, '1100': 24, '1101': 116, '1110': 7, '1111': 51}"
4,189,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.5498046875,0.5400390625,-0.009765625,0.009765625,1,1,False,True,553,"{'0000': 73, '0001': 83, '0010': 43, '0011': 91, '0100': 34, '0101': 258, '0110': 110, '0111': 17, '1000': 15, '1001': 16, '1010': 38, '1011': 40, '1100': 29, '1101': 16, '1110': 129, '1111': 32}"
4,190,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.998046875,0.9140625,-0.083984375,0.083984375,1,1,False,False,936,"{'0000': 27, '0001': 515, '0010': 9, '0011': 26, '0100': 10, '0101': 134, '0110': 2, '0111': 44, '1000': 6, '1001': 77, '1010': 9, '1011': 47, '1100': 4, '1101': 54, '1110': 21, '1111': 39}"
4,191,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.2724609375,0.265625,-0.0068359375,0.0068359375,0,0,False,False,272,"{'0000': 194, '0001': 31, '0010': 67, '0011': 77, '0100': 53, '0101': 69, '0110': 68, '0111': 14, '1000': 28, '1001': 5, '1010': 73, '1011': 63, '1100': 69, '1101': 11, '1110': 200, '1111': 2}"
4,192,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.7392578125,0.701171875,-0.0380859375,0.0380859375,1,1,False,True,718,"{'0000': 15, '0001': 207, '0010': 78, '0011': 20, '0100': 30, '0101': 129, '0110': 15, '0111': 27, '1000': 30, '1001': 201, '1010': 84, '1011': 23, '1100': 32, '1101': 102, '1110': 22, '1111': 9}"
4,193,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.90234375,0.8388671875,-0.0634765625,0.0634765625,1,1,False,True,859,"{'0000': 12, '0001': 328, '0010': 75, '0011': 23, '0100': 20, '0101': 80, '0110': 20, '0111': 32, '1000': 14, '1001': 163, '1010': 7, '1011': 14, '1100': 8, '1101': 210, '1110': 9, '1111': 9}"
4,194,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.787109375,0.7421875,-0.044921875,0.044921875,1,1,False,True,760,"{'0000': 23, '0001': 19, '0010': 23, '0011': 111, '0100': 16, '0101': 312, '0110': 52, '0111': 20, '1000': 19, '1001': 33, '1010': 30, '1011': 21, '1100': 27, '1101': 175, '1110': 74, '1111': 69}"
4,195,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.8212890625,0.7578125,-0.0634765625,0.0634765625,1,1,False,True,776,"{'0000': 9, '0001': 15, '0010': 40, '0011': 151, '0100': 11, '0101': 185, '0110': 63, '0111': 44, '1000': 19, '1001': 80, '1010': 17, '1011': 22, '1100': 37, '1101': 238, '1110': 52, '1111': 41}"
4,196,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.5498046875,0.52734375,-0.0224609375,0.0224609375,1,1,False,True,540,"{'0000': 98, '0001': 34, '0010': 51, '0011': 130, '0100': 6, '0101': 223, '0110': 76, '0111': 12, '1000': 34, '1001': 3, '1010': 22, '1011': 18, '1100': 51, '1101': 70, '1110': 146, '1111': 50}"
4,197,ibm_fez,damha9tr85ps73fcrgng,1024,0,0.150390625,0.16796875,0.017578125,0.017578125,0,0,False,True,172,"{'0000': 461, '0001': 2, '0010': 30, '0011': 62, '0100': 21, '0101': 40, '0110': 43, '0111': 9, '1000': 25, '1001': 3, '1010': 35, '1011': 33, '1100': 141, '1101': 1, '1110': 96, '1111': 22}"
4,198,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.990234375,0.9248046875,-0.0654296875,0.0654296875,1,1,False,True,947,"{'0000': 8, '0001': 132, '0010': 4, '0011': 34, '0100': 16, '0101': 336, '0110': 13, '0111': 52, '1000': 10, '1001': 271, '1010': 14, '1011': 22, '1100': 5, '1101': 37, '1110': 7, '1111': 63}"
4,199,ibm_fez,damha9tr85ps73fcrgng,1024,1,0.486328125,0.4912109375,0.0048828125,0.0048828125,0,0,False,False,503,"{'0000': 43, '0001': 39, '0010': 141, '0011': 54, '0100': 43, '0101': 120, '0110': 15, '0111': 28, '1000': 46, '1001': 56, '1010': 30, '1011': 54, '1100': 107, '1101': 144, '1110': 96, '1111': 8}"
